# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_frameshift_variant+splice_region_variant	variants_effect_frameshift_variant+start_lost	variants_effect_frameshift_variant+stop_gained	variants_effect_frameshift_variant+stop_lost+splice_region_variant	variants_effect_inframe_deletion	variants_effect_inframe_insertion	variants_effect_inframe_insertion+splice_region_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_missense_variant+splice_region_variant	variants_effect_splice_acceptor_variant+intron_variant	variants_effect_splice_acceptor_variant+splice_region_variant+intron_variant	variants_effect_splice_donor_variant+intron_variant	variants_effect_splice_donor_variant+splice_region_variant+intron_variant	variants_effect_splice_region_variant+intron_variant	variants_effect_splice_region_variant+splice_region_variant+intron_variant	variants_effect_splice_region_variant+stop_retained_variant	variants_effect_splice_region_variant+synonymous_variant	variants_effect_start_lost	variants_effect_start_lost+disruptive_inframe_insertion	variants_effect_stop_gained	variants_effect_stop_gained+disruptive_inframe_insertion	variants_effect_stop_gained+inframe_insertion	variants_effect_stop_gained+splice_region_variant	variants_effect_stop_lost+inframe_deletion+splice_region_variant	variants_effect_stop_lost+splice_region_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant	bases_affected_DOWNSTREAM	total_score_DOWNSTREAM	length_DOWNSTREAM	bases_affected_EXON	total_score_EXON	length_EXON	bases_affected_INTRON	total_score_INTRON	length_INTRON	bases_affected_SPLICE_SITE_ACCEPTOR	total_score_SPLICE_SITE_ACCEPTOR	length_SPLICE_SITE_ACCEPTOR	bases_affected_SPLICE_SITE_DONOR	total_score_SPLICE_SITE_DONOR	length_SPLICE_SITE_DONOR	bases_affected_SPLICE_SITE_REGION	total_score_SPLICE_SITE_REGION	length_SPLICE_SITE_REGION	bases_affected_TRANSCRIPT	total_score_TRANSCRIPT	length_TRANSCRIPT	bases_affected_UPSTREAM	total_score_UPSTREAM	length_UPSTREAM
Exon_1_3860661_3862070	Gene_FGRRES_01176	FGRRES_01176		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_3864732_3865102	Gene_FGRRES_11910	FGRRES_11910		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_3866570_3867841	Gene_FGRRES_01177	FGRRES_01177		0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_3868191_3869551	Gene_FGRRES_15832	FGRRES_15832		0	0	1	3	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	500	1	0	1361	1	0	57	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_3875376_3877109	Gene_FGRRES_15833	FGRRES_15833		0	1	1	2	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	500	2	0	1734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_387686_388640	Gene_FGRRES_15687	FGRRES_15687		0	6	8	7	0	0	5	0	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	1	5	0	500	11	0	321	1	0	53	0	0	0	0	0	0	3	0	6	0	0	0	1	0	500
Exon_1_3886037_3886858	Gene_FGRRES_01181	FGRRES_01181		0	0	0	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	500
Exon_1_3888579_3888785	Gene_FGRRES_01182	FGRRES_01182		0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	500	1	0	371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_3891114_3892870	Gene_FGRRES_01183	FGRRES_01183		0	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	2	0	1757	3	0	210	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_1_3902635_3902830	Gene_FGRRES_01184	FGRRES_01184		0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	5	0	2756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_3905893_3907490	Gene_FGRRES_01185	FGRRES_01185		0	1	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	0	500	1	0	1598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_1_3908317_3908528	Gene_FGRRES_01186	FGRRES_01186		0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500
Exon_1_3911489_3911753	Gene_FGRRES_01188	FGRRES_01188		0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_3920359_3921360	Gene_FGRRES_01191	FGRRES_01191		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_392199_392277	Gene_FGRRES_00111	FGRRES_00111		0	7	3	21	0	0	17	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	2	17	0	500	9	0	85	2	0	54	0	0	0	0	0	0	1	0	6	0	0	0	2	0	500
Exon_1_3922966_3923151	Gene_FGRRES_11911	FGRRES_11911		0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_3928285_3928331	Gene_FGRRES_01192	FGRRES_01192		0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_3941671_3942184	Gene_FGRRES_01196	FGRRES_01196		0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	4	0	671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_394297_394387	Gene_FGRRES_00112	FGRRES_00112		0	1	2	5	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	2	0	500	3	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_1_3947349_3947924	Gene_FGRRES_01197	FGRRES_01197		0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_3949107_3949317	Gene_FGRRES_01198	FGRRES_01198		0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_395179_395481	Gene_FGRRES_15688	FGRRES_15688		0	0	2	6	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	500	2	0	303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500
Exon_1_3954275_3954320	Gene_FGRRES_01199	FGRRES_01199		0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	1792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_3957283_3957890	Gene_FGRRES_01200	FGRRES_01200		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_3958821_3959378	Gene_FGRRES_01201	FGRRES_01201		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_3960313_3961680	Gene_FGRRES_01202	FGRRES_01202		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_3962399_3962878	Gene_FGRRES_01203	FGRRES_01203		0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_3964824_3965270	Gene_FGRRES_01204	FGRRES_01204		0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_397438_397707	Gene_FGRRES_00114	FGRRES_00114		0	0	2	2	0	0	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	2	0	270	1	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_3978419_3979189	Gene_FGRRES_01206	FGRRES_01206		0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_3979813_3979828	Gene_FGRRES_01207_M	FGRRES_01207_M		0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_398120_398752	Gene_FGRRES_15689	FGRRES_15689		0	4	1	5	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	1	0	500	5	0	174	1	0	68	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_1_3982923_3983038	Gene_FGRRES_01208	FGRRES_01208		0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_3984360_3985910	Gene_FGRRES_01209	FGRRES_01209		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_3986530_3992606	Gene_FGRRES_01210	FGRRES_01210		0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	3	0	544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_3994127_3994286	Gene_FGRRES_01211	FGRRES_01211		0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500	0	0	0	1	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_4001124_4001522	Gene_FGRRES_01213	FGRRES_01213		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_4002100_4003440	Gene_FGRRES_01214	FGRRES_01214		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_1_4004291_4004539	Gene_FGRRES_01215	FGRRES_01215		0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0
Exon_1_400472_400612	Gene_FGRRES_00116	FGRRES_00116		0	2	1	4	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	0	500	3	0	1249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_4005724_4005807	Gene_FGRRES_01216	FGRRES_01216		0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	500	1	0	84	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0
Exon_1_4008546_4008635	Gene_FGRRES_20028	FGRRES_20028		0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	1	0	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_4010015_4010122	Gene_FGRRES_01217	FGRRES_01217		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_4015968_4016393	Gene_FGRRES_01218	FGRRES_01218		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_4023939_4024064	Gene_FGRRES_20030	FGRRES_20030		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_4024657_4024762	Gene_FGRRES_01222	FGRRES_01222		0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_4026301_4026574	Gene_FGRRES_01223_M	FGRRES_01223_M		0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_402840_403149	Gene_FGRRES_00117	FGRRES_00117		0	1	1	14	0	0	12	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	12	0	500	2	0	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_1_4030242_4030554	Gene_FGRRES_01225	FGRRES_01225		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_4033209_4033488	Gene_FGRRES_11913	FGRRES_11913		0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_4035718_4035746	Gene_FGRRES_01226	FGRRES_01226		0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_4041579_4041780	Gene_FGRRES_01227	FGRRES_01227		0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_404163_404820	Gene_FGRRES_00118	FGRRES_00118		0	5	0	15	0	0	11	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	11	0	500	5	0	658	1	0	55	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_1_4043473_4043562	Gene_FGRRES_20031	FGRRES_20031		0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_4044498_4044551	Gene_FGRRES_01228	FGRRES_01228		0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_4045514_4045939	Gene_FGRRES_01229	FGRRES_01229		0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_4049510_4049560	Gene_FGRRES_20032	FGRRES_20032		0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_4053555_4053593	Gene_FGRRES_01231	FGRRES_01231		0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_4056735_4056790	Gene_FGRRES_01232	FGRRES_01232		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_4057695_4057707	Gene_FGRRES_01233	FGRRES_01233		0	0	0	4	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_4060004_4060273	Gene_FGRRES_01234	FGRRES_01234		0	0	1	5	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	500	1	0	5364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_4070587_4070787	Gene_FGRRES_01235	FGRRES_01235		0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_4072782_4072925	Gene_FGRRES_01236	FGRRES_01236		0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_4074636_4074772	Gene_FGRRES_01237	FGRRES_01237		0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_4076611_4076691	Gene_FGRRES_01238	FGRRES_01238		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	101	1	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_408105_409400	Gene_FGRRES_00119	FGRRES_00119		0	2	4	2	0	0	2	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	500	6	0	1296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_4083861_4083872	Gene_FGRRES_01241_M	FGRRES_01241_M		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_4086513_4086998	Gene_FGRRES_01242	FGRRES_01242		0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_4089078_4090311	Gene_FGRRES_01243	FGRRES_01243		0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	500	1	0	1826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_4094819_4094887	Gene_FGRRES_01244	FGRRES_01244		0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_409762_409870	Gene_FGRRES_00120_M	FGRRES_00120_M		0	0	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	3	0	753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_4098980_4100056	Gene_FGRRES_01245	FGRRES_01245		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_4104405_4104543	Gene_FGRRES_11915	FGRRES_11915		0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_4106471_4106545	Gene_FGRRES_01247	FGRRES_01247		0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_4107331_4107583	Gene_FGRRES_11916	FGRRES_11916		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_4108791_4108931	Gene_FGRRES_01248	FGRRES_01248		0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	1	0	277	1	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_411121_411708	Gene_FGRRES_20005	FGRRES_20005		0	0	2	4	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	500	2	0	588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_1_4113763_4113798	Gene_FGRRES_20033	FGRRES_20033		0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	23	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	1	0	500
Exon_1_4116519_4117802	Gene_FGRRES_01249	FGRRES_01249		0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	500	2	0	1284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_411721_412431	Gene_FGRRES_15690	FGRRES_15690		0	6	5	3	0	0	2	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	2	0	500	11	0	1444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_4119445_4119493	Gene_FGRRES_20034	FGRRES_20034		0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
