# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_deletion+splice_region_variant	variants_effect_disruptive_inframe_insertion	variants_effect_disruptive_inframe_insertion+splice_region_variant	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_frameshift_variant+splice_acceptor_variant+splice_region_variant+intron_variant	variants_effect_frameshift_variant+splice_acceptor_variant+splice_region_variant+splice_region_variant+intron_variant	variants_effect_frameshift_variant+splice_donor_variant+splice_region_variant+splice_region_variant+intron_variant	variants_effect_frameshift_variant+splice_region_variant	variants_effect_frameshift_variant+start_lost	variants_effect_frameshift_variant+stop_gained	variants_effect_frameshift_variant+stop_lost+splice_region_variant	variants_effect_inframe_deletion	variants_effect_inframe_insertion	variants_effect_initiator_codon_variant	variants_effect_initiator_codon_variant+non_canonical_start_codon	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_missense_variant+splice_region_variant	variants_effect_splice_acceptor_variant+intron_variant	variants_effect_splice_acceptor_variant+splice_region_variant+intron_variant	variants_effect_splice_donor_variant+disruptive_inframe_deletion+splice_region_variant+splice_region_variant+intron_variant	variants_effect_splice_donor_variant+intron_variant	variants_effect_splice_donor_variant+splice_region_variant+intron_variant	variants_effect_splice_region_variant+intron_variant	variants_effect_splice_region_variant+splice_region_variant+intron_variant	variants_effect_splice_region_variant+stop_retained_variant	variants_effect_splice_region_variant+synonymous_variant	variants_effect_start_lost	variants_effect_start_lost+disruptive_inframe_deletion	variants_effect_start_lost+disruptive_inframe_insertion	variants_effect_stop_gained	variants_effect_stop_gained+disruptive_inframe_deletion	variants_effect_stop_gained+disruptive_inframe_insertion	variants_effect_stop_gained+inframe_insertion	variants_effect_stop_gained+splice_region_variant	variants_effect_stop_lost+inframe_deletion+splice_region_variant	variants_effect_stop_lost+splice_region_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant	bases_affected_DOWNSTREAM	total_score_DOWNSTREAM	length_DOWNSTREAM	bases_affected_EXON	total_score_EXON	length_EXON	bases_affected_INTRON	total_score_INTRON	length_INTRON	bases_affected_SPLICE_SITE_ACCEPTOR	total_score_SPLICE_SITE_ACCEPTOR	length_SPLICE_SITE_ACCEPTOR	bases_affected_SPLICE_SITE_DONOR	total_score_SPLICE_SITE_DONOR	length_SPLICE_SITE_DONOR	bases_affected_SPLICE_SITE_REGION	total_score_SPLICE_SITE_REGION	length_SPLICE_SITE_REGION	bases_affected_TRANSCRIPT	total_score_TRANSCRIPT	length_TRANSCRIPT	bases_affected_UPSTREAM	total_score_UPSTREAM	length_UPSTREAM
Exon_1_7760538_7760892	Gene_FGRRES_12130	FGRRES_12130		1	1	1	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	3	0	500	3	0	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_1_776113_776553	Gene_FGRRES_00245	FGRRES_00245		0	1	2	15	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	2	0	500	2	0	102	2	0	123	0	0	0	0	0	0	1	0	6	0	0	0	11	0	500
Exon_1_7762329_7763315	Gene_FGRRES_15985	FGRRES_15985		0	5	3	7	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	2	0	500	8	0	987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	500
Exon_1_7763441_7763784	Gene_FGRRES_15986	FGRRES_15986		1	1	1	10	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	3	0	500	3	0	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	500
Exon_1_7767396_7767638	Gene_FGRRES_20073	FGRRES_20073		1	1	1	7	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	3	4	0	500	3	0	243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_1_77681_77792	Gene_FGRRES_00006	FGRRES_00006		0	0	3	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	500	3	0	336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_1_7768213_7768440	Gene_FGRRES_02406	FGRRES_02406		0	1	0	7	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	500	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	5	0	500
Exon_1_7770319_7770625	Gene_FGRRES_02407	FGRRES_02407		0	5	1	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	1	0	500	6	0	731	2	0	48	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_1_7772294_7773634	Gene_FGRRES_02408	FGRRES_02408		0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_7773911_7776266	Gene_FGRRES_02409	FGRRES_02409		0	4	3	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	500	7	0	2356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_7777556_7778335	Gene_FGRRES_15987	FGRRES_15987		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_7779933_7782323	Gene_FGRRES_15988	FGRRES_15988		0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	2	0	2391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_778274_779161	Gene_FGRRES_00246	FGRRES_00246		0	2	4	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	1	0	500	6	0	888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	500
Exon_1_7782879_7783478	Gene_FGRRES_15989	FGRRES_15989		0	5	2	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	3	0	500	7	0	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_7783628_7783979	Gene_FGRRES_12131	FGRRES_12131		0	0	0	14	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	500
Exon_1_7788996_7789196	Gene_FGRRES_02414	FGRRES_02414		1	14	26	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	23	3	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	12	41	0	0	0	39	0	96	16	0	36	0	0	0	0	0	0	2	0	6	0	0	0	41	0	500
Exon_1_779224_779421	Gene_FGRRES_00247	FGRRES_00247		0	4	1	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	2	0	500	5	0	103	1	0	52	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_7793861_7793905	Gene_FGRRES_12133_M	FGRRES_12133_M		0	1	0	12	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	9	0	500	1	0	163	1	0	145	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_1_7796135_7796367	Gene_FGRRES_02415	FGRRES_02415		0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_1_7797982_7799100	Gene_FGRRES_02416	FGRRES_02416		0	1	1	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	0	500	2	0	1119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_7799853_7800054	Gene_FGRRES_15990	FGRRES_15990		0	1	2	8	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	4	0	500	3	0	415	1	0	202	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_1_7801642_7801938	Gene_FGRRES_02418	FGRRES_02418		0	6	4	17	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	10	3	0	500	10	0	52	4	0	109	0	0	0	0	0	0	0	0	0	0	0	0	10	0	500
Exon_1_7804071_7804298	Gene_FGRRES_12134	FGRRES_12134		1	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	2	0	500	1	0	219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_7805231_7805247	Gene_FGRRES_02419	FGRRES_02419		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_7807940_7808074	Gene_FGRRES_02420	FGRRES_02420		0	2	2	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	500	3	0	401	0	0	0	0	0	0	0	0	0	1	0	94	0	0	0	1	0	500
Exon_1_7809753_7809793	Gene_FGRRES_02421	FGRRES_02421		0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_7811611_7812786	Gene_FGRRES_02422	FGRRES_02422		0	0	1	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	500	1	0	1176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_7813791_7813968	Gene_FGRRES_02423	FGRRES_02423		0	2	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	1	0	500	2	0	647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500
Exon_1_7815298_7815354	Gene_FGRRES_12135	FGRRES_12135		0	1	2	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	1	0	500	3	0	851	3	0	144	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500
Exon_1_7817074_7817861	Gene_FGRRES_15991	FGRRES_15991		0	6	7	9	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	3	0	500	12	0	586	1	0	53	0	0	0	0	0	0	1	0	6	0	0	0	5	0	500
Exon_1_7819435_7820742	Gene_FGRRES_15992	FGRRES_15992		2	5	1	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5	5	1	0	500	7	0	209	1	0	45	1	0	2	0	0	0	0	0	0	0	0	0	5	0	500
Exon_1_7822678_7822880	Gene_FGRRES_02426	FGRRES_02426		0	2	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	0	500	2	0	1330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_7827633_7828577	Gene_FGRRES_02427	FGRRES_02427		0	4	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	5	0	945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500
Exon_1_7828899_7829062	Gene_FGRRES_02428	FGRRES_02428		0	0	0	8	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_7830082_7831116	Gene_FGRRES_02429	FGRRES_02429		0	0	3	11	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	4	0	500	3	0	1035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	500
Exon_1_7833541_7834046	Gene_FGRRES_15993	FGRRES_15993		0	1	5	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	0	500	6	0	805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_1_7835830_7836280	Gene_FGRRES_15994	FGRRES_15994		0	1	0	7	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	2	0	500	1	0	451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	500
Exon_1_7838809_7839519	Gene_FGRRES_02432	FGRRES_02432		0	1	0	5	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	500	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	1	0	500
Exon_1_7840931_7842333	Gene_FGRRES_02433	FGRRES_02433		0	1	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	5	0	1403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_1_7844277_7844429	Gene_FGRRES_02434	FGRRES_02434		0	3	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	0	500	4	0	1992	1	0	204	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_7846901_7848918	Gene_FGRRES_15995	FGRRES_15995		0	3	3	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	2	0	500	6	0	2018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_1_7850235_7850714	Gene_FGRRES_15996	FGRRES_15996		0	1	0	17	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	15	0	500	1	0	480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_1_7851778_7851855	Gene_FGRRES_02437	FGRRES_02437		1	2	5	9	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8	1	0	500	8	0	920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	500
Exon_1_7853013_7854644	Gene_FGRRES_02438	FGRRES_02438		0	1	1	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	500	2	0	1632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_1_785494_785678	Gene_FGRRES_11732	FGRRES_11732		1	0	1	5	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	500	2	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500
Exon_1_7856277_7856979	Gene_FGRRES_02439	FGRRES_02439		1	3	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	0	500	4	0	884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_7858797_7859534	Gene_FGRRES_02440	FGRRES_02440		0	0	1	7	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	500	1	0	738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500
Exon_1_7861418_7861541	Gene_FGRRES_02441	FGRRES_02441		0	4	5	16	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	14	0	500	9	0	1541	2	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_786404_787430	Gene_FGRRES_15717	FGRRES_15717		0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	2	0	2552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500
Exon_1_7864185_7865998	Gene_FGRRES_02442	FGRRES_02442		0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	1814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_7867303_7868133	Gene_FGRRES_02443_M	FGRRES_02443_M		0	0	2	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	500	2	0	831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_1_7868871_7869403	Gene_FGRRES_02444	FGRRES_02444		0	0	1	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	500	1	0	533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_1_7870653_7870724	Gene_FGRRES_15997	FGRRES_15997		0	4	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	500	3	0	1264	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0
Exon_1_7874129_7874995	Gene_FGRRES_02446	FGRRES_02446		0	4	1	18	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	17	0	500	5	0	867	1	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_7875956_7876066	Gene_FGRRES_15143	FGRRES_15143		0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	1	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	500
Exon_1_7876512_7876615	Gene_FGRRES_02447	FGRRES_02447		1	3	5	4	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	3	0	500	8	0	811	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	1	0	500
Exon_1_7878415_7879159	Gene_FGRRES_02448	FGRRES_02448		0	6	10	12	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	5	7	0	500	16	0	1082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	500
Exon_1_7881905_7882520	Gene_FGRRES_02449	FGRRES_02449		0	6	4	6	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	5	0	500	10	0	1933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_7886775_7887491	Gene_FGRRES_15998	FGRRES_15998		0	0	1	9	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	0	500	1	0	717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	500
Exon_1_7887797_7888262	Gene_FGRRES_02451	FGRRES_02451		1	3	2	13	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	8	3	0	500	6	0	53	2	0	54	0	0	0	0	0	0	0	0	0	0	0	0	8	0	500
Exon_1_7889149_7890351	Gene_FGRRES_02452	FGRRES_02452		0	0	1	14	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	8	0	500	1	0	1203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	500
Exon_1_7890934_7890969	Gene_FGRRES_12136	FGRRES_12136		0	1	2	9	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	2	0	500	3	0	1035	1	0	56	0	0	0	0	0	0	0	0	0	0	0	0	6	0	500
Exon_1_7892392_7893099	Gene_FGRRES_12137	FGRRES_12137		0	2	0	7	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	5	0	500	2	0	708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_1_7893308_7893883	Gene_FGRRES_02454	FGRRES_02454		0	1	0	5	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4	0	500	1	0	576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_7894930_7895137	Gene_FGRRES_02455	FGRRES_02455		0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_7896644_7897105	Gene_FGRRES_15999_M	FGRRES_15999_M		0	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	2	0	171	1	0	49	0	0	0	0	0	0	1	0	6	0	0	0	2	0	500
Exon_1_7899967_7901088	Gene_FGRRES_12140	FGRRES_12140		0	2	3	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	0	500	5	0	1122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_7901461_7903044	Gene_FGRRES_12141	FGRRES_12141		0	1	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	6	0	1584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_1_7903383_7903665	Gene_FGRRES_16000	FGRRES_16000		0	2	1	7	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	500	2	0	753	2	0	47	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0
Exon_1_7905323_7905817	Gene_FGRRES_16001	FGRRES_16001		0	1	2	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	1	0	500	3	0	495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	500
Exon_1_7906252_7906509	Gene_FGRRES_02459	FGRRES_02459		0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	2	0	6	0	0	0	0	0	0
Exon_1_7908149_7908505	Gene_FGRRES_02460	FGRRES_02460		0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	3062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
