# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_deletion+splice_region_variant	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_frameshift_variant+splice_donor_variant+splice_region_variant+intron_variant	variants_effect_frameshift_variant+splice_region_variant	variants_effect_frameshift_variant+start_lost	variants_effect_frameshift_variant+stop_gained	variants_effect_frameshift_variant+stop_lost+splice_region_variant	variants_effect_inframe_deletion	variants_effect_inframe_insertion	variants_effect_inframe_insertion+splice_region_variant	variants_effect_initiator_codon_variant	variants_effect_initiator_codon_variant+non_canonical_start_codon	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_missense_variant+splice_region_variant	variants_effect_splice_acceptor_variant+intron_variant	variants_effect_splice_acceptor_variant+splice_region_variant+intron_variant	variants_effect_splice_donor_variant+intron_variant	variants_effect_splice_donor_variant+splice_region_variant+intron_variant	variants_effect_splice_region_variant+intron_variant	variants_effect_splice_region_variant+splice_region_variant+intron_variant	variants_effect_splice_region_variant+stop_retained_variant	variants_effect_splice_region_variant+synonymous_variant	variants_effect_start_lost	variants_effect_start_lost+disruptive_inframe_insertion	variants_effect_start_lost+inframe_insertion	variants_effect_stop_gained	variants_effect_stop_gained+disruptive_inframe_insertion	variants_effect_stop_gained+inframe_insertion	variants_effect_stop_gained+splice_region_variant	variants_effect_stop_lost+splice_region_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant	bases_affected_DOWNSTREAM	total_score_DOWNSTREAM	length_DOWNSTREAM	bases_affected_EXON	total_score_EXON	length_EXON	bases_affected_INTRON	total_score_INTRON	length_INTRON	bases_affected_SPLICE_SITE_ACCEPTOR	total_score_SPLICE_SITE_ACCEPTOR	length_SPLICE_SITE_ACCEPTOR	bases_affected_SPLICE_SITE_DONOR	total_score_SPLICE_SITE_DONOR	length_SPLICE_SITE_DONOR	bases_affected_SPLICE_SITE_REGION	total_score_SPLICE_SITE_REGION	length_SPLICE_SITE_REGION	bases_affected_TRANSCRIPT	total_score_TRANSCRIPT	length_TRANSCRIPT	bases_affected_UPSTREAM	total_score_UPSTREAM	length_UPSTREAM
Exon_1_4981817_4981849	Gene_FGRRES_01502	FGRRES_01502		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_4983193_4983429	Gene_FGRRES_01503	FGRRES_01503		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_4985036_4985128	Gene_FGRRES_01504	FGRRES_01504		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_4989856_4990211	Gene_FGRRES_15856	FGRRES_15856		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_4993728_4994683	Gene_FGRRES_01508	FGRRES_01508		0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_4995480_4995567	Gene_FGRRES_01509	FGRRES_01509		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_1_4997238_4999535	Gene_FGRRES_01510	FGRRES_01510		1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	3036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_500230_501276	Gene_FGRRES_00150	FGRRES_00150		0	3	0	7	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	6	0	500	3	0	1047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_5005932_5006002	Gene_FGRRES_01512	FGRRES_01512		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_5006842_5007257	Gene_FGRRES_01513	FGRRES_01513		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_5012874_5013179	Gene_FGRRES_01517	FGRRES_01517		0	2	5	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	7	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_5021924_5023651	Gene_FGRRES_01518	FGRRES_01518		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_502213_502463	Gene_FGRRES_11687	FGRRES_11687		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_503156_503809	Gene_FGRRES_00151	FGRRES_00151		0	2	2	10	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	9	0	500	4	0	654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_5033030_5033270	Gene_FGRRES_01522	FGRRES_01522		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_5038363_5039116	Gene_FGRRES_15858	FGRRES_15858		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_504157_504345	Gene_FGRRES_20006	FGRRES_20006		0	1	2	14	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	13	1	0	500	3	0	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	500
Exon_1_504875_505159	Gene_FGRRES_00152	FGRRES_00152		0	4	1	15	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	13	0	500	5	0	1467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_1_5049824_5050822	Gene_FGRRES_01527	FGRRES_01527		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_5052855_5053025	Gene_FGRRES_01528_M	FGRRES_01528_M		0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	168	1	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_5055479_5056584	Gene_FGRRES_01530	FGRRES_01530		1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	768	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0
Exon_1_5065373_5066863	Gene_FGRRES_01532	FGRRES_01532		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_507594_508042	Gene_FGRRES_15697	FGRRES_15697		0	5	1	8	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	3	1	6	0	500	4	0	123	1	0	51	0	0	0	0	0	0	2	0	131	0	0	0	1	0	500
Exon_1_5077455_5078498	Gene_FGRRES_01536	FGRRES_01536		0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_5080535_5081082	Gene_FGRRES_01538	FGRRES_01538		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_5086451_5087449	Gene_FGRRES_01541	FGRRES_01541		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_5087650_5088137	Gene_FGRRES_01542	FGRRES_01542		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_5089609_5089791	Gene_FGRRES_01544	FGRRES_01544		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_5098342_5099961	Gene_FGRRES_01545	FGRRES_01545		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_51001_51474	Gene_FGRRES_11642	FGRRES_11642		0	3	0	5	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	2	3	0	500	2	0	474	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	2	0	500
Exon_1_5101799_5102061	Gene_FGRRES_01546	FGRRES_01546		1	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	166	1	0	260	0	0	0	1	0	2	1	0	6	0	0	0	1	0	500
Exon_1_5102984_5103177	Gene_FGRRES_01547	FGRRES_01547		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_510927_510987	Gene_FGRRES_00154	FGRRES_00154		0	1	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	500	1	0	242	2	0	45	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_1_5116233_5116281	Gene_FGRRES_01551	FGRRES_01551		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_5118765_5118893	Gene_FGRRES_01552	FGRRES_01552		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_511966_512784	Gene_FGRRES_11688	FGRRES_11688		0	1	1	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	1	0	500	2	0	819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500
Exon_1_5124075_5124222	Gene_FGRRES_01554	FGRRES_01554		0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_5129464_5130069	Gene_FGRRES_11965	FGRRES_11965		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_5130309_5131200	Gene_FGRRES_01555	FGRRES_01555		0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_513452_514240	Gene_FGRRES_11689	FGRRES_11689		0	2	4	8	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	6	0	500	6	0	789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_1_5140047_5140451	Gene_FGRRES_01558	FGRRES_01558		1	1	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	4	0	2093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_515405_515661	Gene_FGRRES_00156_M	FGRRES_00156_M		0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	0	144	0	0	0	0	0	0	0	0	0	0	0	0	5	0	500
Exon_1_516693_516802	Gene_FGRRES_20007	FGRRES_20007		1	0	1	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	500	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_5168355_5168748	Gene_FGRRES_01566	FGRRES_01566		0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	223	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_517578_517880	Gene_FGRRES_00157	FGRRES_00157		0	0	2	13	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	4	0	500	2	0	303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	500
Exon_1_518728_519256	Gene_FGRRES_15698	FGRRES_15698		2	0	4	2	0	0	0	1	2	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	500	6	0	395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_5202491_5203226	Gene_FGRRES_17606	FGRRES_17606		0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_5206289_5206688	Gene_FGRRES_11970	FGRRES_11970		0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	1	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_5208256_5208418	Gene_FGRRES_01575	FGRRES_01575		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_521029_521084	Gene_FGRRES_11690	FGRRES_11690		0	36	78	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	78	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	33	0	0	0	0	111	0	502	2	0	52	0	0	0	0	0	0	3	0	621	0	0	0	0	0	0
Exon_1_5217630_5218486	Gene_FGRRES_01576	FGRRES_01576		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_1_5231132_5231205	Gene_FGRRES_01579	FGRRES_01579		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_5233842_5234059	Gene_FGRRES_01580	FGRRES_01580		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_5235791_5237395	Gene_FGRRES_01581	FGRRES_01581		0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_52395_52502	Gene_FGRRES_11643	FGRRES_11643		0	2	0	5	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	3	0	500	1	0	288	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	2	0	500
Exon_1_5244762_5245450	Gene_FGRRES_01583	FGRRES_01583		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_5246989_5247251	Gene_FGRRES_01584	FGRRES_01584		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_5249341_5249492	Gene_FGRRES_20047	FGRRES_20047		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_1_5250772_5251968	Gene_FGRRES_20048	FGRRES_20048		0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_1_5252237_5252676	Gene_FGRRES_15862	FGRRES_15862		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_5255329_5255339	Gene_FGRRES_20049	FGRRES_20049		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_525841_526176	Gene_FGRRES_11691	FGRRES_11691		0	11	3	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	6	0	500	14	0	336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_5262948_5265122	Gene_FGRRES_01588	FGRRES_01588		0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	2175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_526448_526690	Gene_FGRRES_15699	FGRRES_15699		0	1	1	27	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	11	16	0	500	2	0	243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	500
Exon_1_5272439_5278702	Gene_FGRRES_01589	FGRRES_01589		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	6264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_528296_528553	Gene_FGRRES_15052	FGRRES_15052		0	0	0	19	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	3	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	500
Exon_1_5285094_5285108	Gene_FGRRES_11972	FGRRES_11972		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_528682_529077	Gene_FGRRES_00160	FGRRES_00160		0	1	0	7	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	3	0	500	1	0	396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500
Exon_1_529613_529883	Gene_FGRRES_00161	FGRRES_00161		0	11	0	11	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	7	4	0	500	11	0	1478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	500
Exon_1_5297375_5297453	Gene_FGRRES_01595	FGRRES_01595		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_5298889_5299323	Gene_FGRRES_01596	FGRRES_01596		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_5304103_5306043	Gene_FGRRES_01598	FGRRES_01598		0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_5319993_5321604	Gene_FGRRES_11976	FGRRES_11976		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_5322226_5322402	Gene_FGRRES_11977_M	FGRRES_11977_M		0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_532239_532551	Gene_FGRRES_00162	FGRRES_00162		0	8	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	11	0	0	0	7	0	484	3	0	51	0	0	0	0	0	0	1	0	6	0	0	0	11	0	500
Exon_1_5324104_5325453	Gene_FGRRES_01602	FGRRES_01602		0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_5327514_5329280	Gene_FGRRES_01603	FGRRES_01603		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_5330324_5330920	Gene_FGRRES_01604	FGRRES_01604		0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	448	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
