# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_downstream_gene_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_missense_variant+splice_region_variant	variants_effect_splice_acceptor_variant+intron_variant	variants_effect_splice_donor_variant+intron_variant	variants_effect_splice_region_variant+intron_variant	variants_effect_splice_region_variant+stop_retained_variant	variants_effect_splice_region_variant+synonymous_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_gained+splice_region_variant	variants_effect_stop_lost+splice_region_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant	bases_affected_DOWNSTREAM	total_score_DOWNSTREAM	length_DOWNSTREAM	bases_affected_EXON	total_score_EXON	length_EXON	bases_affected_INTRON	total_score_INTRON	length_INTRON	bases_affected_SPLICE_SITE_ACCEPTOR	total_score_SPLICE_SITE_ACCEPTOR	length_SPLICE_SITE_ACCEPTOR	bases_affected_SPLICE_SITE_DONOR	total_score_SPLICE_SITE_DONOR	length_SPLICE_SITE_DONOR	bases_affected_SPLICE_SITE_REGION	total_score_SPLICE_SITE_REGION	length_SPLICE_SITE_REGION	bases_affected_TRANSCRIPT	total_score_TRANSCRIPT	length_TRANSCRIPT	bases_affected_UPSTREAM	total_score_UPSTREAM	length_UPSTREAM
Exon_1_6676750_6676785	Gene_FGRRES_02021	FGRRES_02021		0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	499	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_6691871_6692617	Gene_FGRRES_02026	FGRRES_02026		0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	309	1	0	355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_671893_672380	Gene_FGRRES_15704	FGRRES_15704		0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	454	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0
Exon_1_675540_676607	Gene_FGRRES_15705	FGRRES_15705		0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	1103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_6762567_6762614	Gene_FGRRES_02051	FGRRES_02051		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_6777481_6778278	Gene_FGRRES_12063	FGRRES_12063		0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_6778721_6779670	Gene_FGRRES_12064	FGRRES_12064		0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_6790307_6790457	Gene_FGRRES_02063	FGRRES_02063		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_679818_680210	Gene_FGRRES_11711	FGRRES_11711		0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_6798545_6800149	Gene_FGRRES_02067_M	FGRRES_02067_M		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_680680_680748	Gene_FGRRES_11712	FGRRES_11712		0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	620	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_6810334_6810369	Gene_FGRRES_02070	FGRRES_02070		0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	852	1	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_6820096_6820171	Gene_FGRRES_02073	FGRRES_02073		0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_6822761_6823230	Gene_FGRRES_02074	FGRRES_02074		0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_6824916_6825963	Gene_FGRRES_02075	FGRRES_02075		0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_683033_683317	Gene_FGRRES_00209	FGRRES_00209		0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_6830456_6830678	Gene_FGRRES_02077	FGRRES_02077		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_1_6833496_6835053	Gene_FGRRES_02079	FGRRES_02079		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_6845169_6847358	Gene_FGRRES_15929	FGRRES_15929		0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	2190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_684972_685182	Gene_FGRRES_15706	FGRRES_15706		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_6851365_6852168	Gene_FGRRES_02083	FGRRES_02083		0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	3	0	1167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_6862390_6862748	Gene_FGRRES_02085	FGRRES_02085		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_6907169_6907404	Gene_FGRRES_02102	FGRRES_02102		0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_6909625_6909856	Gene_FGRRES_02103	FGRRES_02103		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_6929485_6930373	Gene_FGRRES_02111	FGRRES_02111		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_6942009_6942191	Gene_FGRRES_02117	FGRRES_02117		0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_6943957_6944181	Gene_FGRRES_02118	FGRRES_02118		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_6952334_6952691	Gene_FGRRES_12069	FGRRES_12069		0	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	2	0	878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_1_6957891_6958424	Gene_FGRRES_15935	FGRRES_15935		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_6958615_6958852	Gene_FGRRES_02125	FGRRES_02125		0	1	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	1	0	500
Exon_1_6960996_6961223	Gene_FGRRES_02126	FGRRES_02126		0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	1	0	822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_6974713_6977531	Gene_FGRRES_02130	FGRRES_02130		0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	2959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_6982416_6982635	Gene_FGRRES_02131	FGRRES_02131		0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_6984803_6986044	Gene_FGRRES_12071	FGRRES_12071		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_6986388_6986762	Gene_FGRRES_12072	FGRRES_12072		0	0	2	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_1_6987062_6987921	Gene_FGRRES_12073	FGRRES_12073		0	1	2	2	2	0	2	0	0	0	0	0	0	0	0	0	0	1	0	2	0	500	3	0	860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_6996159_6996540	Gene_FGRRES_02136	FGRRES_02136		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_1_6998283_6999571	Gene_FGRRES_02137	FGRRES_02137		0	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	500	1	0	1289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_7000573_7000705	Gene_FGRRES_02138	FGRRES_02138		0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	6	0	1517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_7007385_7007396	Gene_FGRRES_02140	FGRRES_02140		0	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	500	3	0	748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_7009930_7010042	Gene_FGRRES_02141	FGRRES_02141		0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	46	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_7010846_7010993	Gene_FGRRES_02142	FGRRES_02142		0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_7014496_7015251	Gene_FGRRES_02144	FGRRES_02144		0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_7025443_7026135	Gene_FGRRES_02148	FGRRES_02148		0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500
Exon_1_7026623_7026663	Gene_FGRRES_15939	FGRRES_15939		0	6	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	5	2	0	0	0	5	0	357	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	2	0	500
Exon_1_7030826_7031009	Gene_FGRRES_02151	FGRRES_02151		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_7032886_7033123	Gene_FGRRES_15941	FGRRES_15941		0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_1_7033885_7034632	Gene_FGRRES_02152_M	FGRRES_02152_M		0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_7043889_7044570	Gene_FGRRES_02154_M	FGRRES_02154_M		0	6	1	2	1	0	1	0	0	0	0	0	0	0	0	0	0	6	1	1	0	500	7	0	539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_7048971_7049488	Gene_FGRRES_15942_12076_M	FGRRES_15942_12076_M		1	6	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	5	0	0	0	0	5	0	279	1	0	47	0	0	0	1	0	2	1	0	6	0	0	0	0	0	0
Exon_1_7061603_7062925	Gene_FGRRES_02161	FGRRES_02161		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_7074227_7074648	Gene_FGRRES_02165	FGRRES_02165		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_1_7080129_7080186	Gene_FGRRES_15944	FGRRES_15944		0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_7081687_7081932	Gene_FGRRES_02168	FGRRES_02168		0	7	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	8	0	382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_7086476_7087375	Gene_FGRRES_02170	FGRRES_02170		0	3	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0	3	0	6	0	500	3	0	900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_7087576_7087822	Gene_FGRRES_02171	FGRRES_02171		0	4	0	5	0	0	0	0	0	0	1	0	0	0	0	0	0	3	5	0	0	0	3	0	199	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	5	0	500
Exon_1_7091052_7091228	Gene_FGRRES_02173	FGRRES_02173		0	3	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	5	0	1161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_7117329_7118370	Gene_FGRRES_02183	FGRRES_02183		0	2	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	2	0	1042	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0
Exon_1_7122676_7123973	Gene_FGRRES_02185	FGRRES_02185		0	1	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_7130945_7131013	Gene_FGRRES_15946_M	FGRRES_15946_M		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_7143529_7143621	Gene_FGRRES_02194	FGRRES_02194		0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_7145739_7145849	Gene_FGRRES_02195	FGRRES_02195		0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_7175187_7176132	Gene_FGRRES_12093	FGRRES_12093		1	8	9	2	2	0	9	0	0	0	0	0	0	0	1	0	0	8	0	2	0	500	18	0	946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_7176700_7176862	Gene_FGRRES_12094	FGRRES_12094		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_1_7180537_7182027	Gene_FGRRES_02207	FGRRES_02207		0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_7182602_7182898	Gene_FGRRES_02208	FGRRES_02208		0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	1	0	1111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_1_7189738_7191195	Gene_FGRRES_02212	FGRRES_02212		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_7191513_7191850	Gene_FGRRES_02213	FGRRES_02213		0	0	0	8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	500	0	0	0	1	0	271	0	0	0	0	0	0	0	0	0	0	0	0	6	0	500
Exon_1_7192851_7193143	Gene_FGRRES_02214	FGRRES_02214		0	5	1	10	6	0	0	1	0	0	1	0	0	0	0	0	0	4	4	6	0	500	5	0	71	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	4	0	500
Exon_1_7194597_7195058	Gene_FGRRES_02215	FGRRES_02215		0	4	1	5	0	1	1	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	5	0	1770	1	0	49	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500
Exon_1_720786_721681	Gene_FGRRES_15711	FGRRES_15711		0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	896	1	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_7208680_7208988	Gene_FGRRES_02220	FGRRES_02220		0	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_7211945_7212193	Gene_FGRRES_02221	FGRRES_02221		0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_7212497_7212679	Gene_FGRRES_15144	FGRRES_15144		0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_7213160_7213899	Gene_FGRRES_12096_7_M	FGRRES_12096_7_M		0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500
Exon_1_7215425_7216066	Gene_FGRRES_02223	FGRRES_02223		0	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	4	0	642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_7220819_7220910	Gene_FGRRES_15953	FGRRES_15953		0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500
Exon_1_7223658_7223933	Gene_FGRRES_15954	FGRRES_15954		0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_7225618_7225712	Gene_FGRRES_02228	FGRRES_02228		0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	1533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_7253328_7253675	Gene_FGRRES_02237	FGRRES_02237		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_7257572_7260703	Gene_FGRRES_02238	FGRRES_02238		0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	3	0	3132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_7266122_7266178	Gene_FGRRES_02240	FGRRES_02240		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_7269251_7269272	Gene_FGRRES_02241	FGRRES_02241		0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_7274138_7274374	Gene_FGRRES_20072	FGRRES_20072		0	0	0	9	6	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_1_7281691_7281742	Gene_FGRRES_02242	FGRRES_02242		0	0	2	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_7284465_7284640	Gene_FGRRES_02243	FGRRES_02243		0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	500
Exon_1_7287623_7287958	Gene_FGRRES_12101	FGRRES_12101		0	2	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	3	0	336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_1_7288889_7289027	Gene_FGRRES_12102	FGRRES_12102		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_1_7298605_7298635	Gene_FGRRES_02246	FGRRES_02246		0	1	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	500	1	0	568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_7300532_7300566	Gene_FGRRES_02247	FGRRES_02247		0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	2	0	634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500
Exon_1_7301811_7302316	Gene_FGRRES_02248_M	FGRRES_02248_M		0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	500	1	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_7308556_7308801	Gene_FGRRES_02251	FGRRES_02251		0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_7312275_7312442	Gene_FGRRES_12103_M	FGRRES_12103_M		0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_7318691_7319431	Gene_FGRRES_02254	FGRRES_02254		0	0	0	5	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500	0	0	0	1	0	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_7319864_7319897	Gene_FGRRES_02255	FGRRES_02255		0	1	0	4	3	1	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	500	1	0	632	1	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_7329986_7330093	Gene_FGRRES_02259	FGRRES_02259		0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_7335320_7335562	Gene_FGRRES_12109	FGRRES_12109		0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_7338641_7338963	Gene_FGRRES_02262	FGRRES_02262		0	0	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_1_7341151_7341755	Gene_FGRRES_02263	FGRRES_02263		0	0	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_1_7343091_7344644	Gene_FGRRES_02264	FGRRES_02264		0	0	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	1554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_1_7346080_7346110	Gene_FGRRES_12111	FGRRES_12111		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_1_7347509_7351296	Gene_FGRRES_15960	FGRRES_15960		0	4	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	5	0	3788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_7352057_7352247	Gene_FGRRES_02266	FGRRES_02266		0	4	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	3	1	0	0	0	3	0	296	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	1	0	500
Exon_1_7355382_7355401	Gene_FGRRES_02268	FGRRES_02268		0	3	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	788	1	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_7359719_7360433	Gene_FGRRES_02270	FGRRES_02270		0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_7361786_7363788	Gene_FGRRES_15961	FGRRES_15961		0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_7373712_7373957	Gene_FGRRES_15008	FGRRES_15008		0	1	0	6	3	0	0	0	0	0	0	0	0	0	0	0	0	1	3	3	0	500	1	0	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_1_7375025_7375588	Gene_FGRRES_02275	FGRRES_02275		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
