# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_disruptive_inframe_insertion+splice_region_variant	variants_effect_downstream_gene_variant	variants_effect_exon_loss_variant+splice_acceptor_variant+splice_donor_variant+splice_region_variant+splice_region_variant+splice_region_variant+splice_region_variant+intron_variant+intron_variant	variants_effect_frameshift_variant	variants_effect_frameshift_variant+splice_acceptor_variant+splice_region_variant+splice_region_variant+intron_variant	variants_effect_frameshift_variant+splice_donor_variant+splice_region_variant+splice_region_variant+intron_variant	variants_effect_frameshift_variant+splice_region_variant	variants_effect_frameshift_variant+start_lost	variants_effect_frameshift_variant+stop_gained	variants_effect_frameshift_variant+stop_lost+splice_region_variant	variants_effect_inframe_deletion	variants_effect_inframe_insertion	variants_effect_inframe_insertion+splice_region_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_missense_variant+splice_region_variant	variants_effect_splice_acceptor_variant+intron_variant	variants_effect_splice_donor_variant+inframe_deletion+splice_region_variant+splice_region_variant+intron_variant	variants_effect_splice_donor_variant+intron_variant	variants_effect_splice_donor_variant+splice_region_variant+intron_variant	variants_effect_splice_region_variant+intron_variant	variants_effect_splice_region_variant+splice_region_variant+intron_variant	variants_effect_splice_region_variant+stop_retained_variant	variants_effect_splice_region_variant+synonymous_variant	variants_effect_start_lost	variants_effect_start_lost+disruptive_inframe_insertion	variants_effect_start_lost+inframe_deletion	variants_effect_stop_gained	variants_effect_stop_gained+disruptive_inframe_insertion	variants_effect_stop_gained+splice_region_variant	variants_effect_stop_lost+inframe_deletion+splice_region_variant	variants_effect_stop_lost+splice_region_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant	bases_affected_DOWNSTREAM	total_score_DOWNSTREAM	length_DOWNSTREAM	bases_affected_EXON	total_score_EXON	length_EXON	bases_affected_INTRON	total_score_INTRON	length_INTRON	bases_affected_SPLICE_SITE_ACCEPTOR	total_score_SPLICE_SITE_ACCEPTOR	length_SPLICE_SITE_ACCEPTOR	bases_affected_SPLICE_SITE_DONOR	total_score_SPLICE_SITE_DONOR	length_SPLICE_SITE_DONOR	bases_affected_SPLICE_SITE_REGION	total_score_SPLICE_SITE_REGION	length_SPLICE_SITE_REGION	bases_affected_TRANSCRIPT	total_score_TRANSCRIPT	length_TRANSCRIPT	bases_affected_UPSTREAM	total_score_UPSTREAM	length_UPSTREAM
Exon_1_2838771_2841138	Gene_FGRRES_00865	FGRRES_00865		0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	1	0	2368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_2841846_2843740	Gene_FGRRES_00866	FGRRES_00866		0	4	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	500	4	0	460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_2846394_2846609	Gene_FGRRES_00867	FGRRES_00867		0	0	0	8	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_1_2847506_2848063	Gene_FGRRES_00868	FGRRES_00868		1	2	1	6	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	2	4	0	500	4	0	558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_1_284901_285335	Gene_FGRRES_00069	FGRRES_00069		0	19	1	9	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	16	0	3	0	500	17	0	956	6	0	46	0	0	0	0	0	0	3	0	6	0	0	0	0	0	0
Exon_1_2849715_2849968	Gene_FGRRES_00869	FGRRES_00869		0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	1	0	2957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500
Exon_1_2853733_2853772	Gene_FGRRES_00870	FGRRES_00870		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_2857106_2857124	Gene_FGRRES_00871	FGRRES_00871		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_1_287336_288973	Gene_FGRRES_00070	FGRRES_00070		0	6	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	0	500	8	0	1638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_2882750_2886756	Gene_FGRRES_11848	FGRRES_11848		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	4007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_2902772_2904175	Gene_FGRRES_11850	FGRRES_11850		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_2904884_2904962	Gene_FGRRES_15794	FGRRES_15794		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	49	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_2906462_2907964	Gene_FGRRES_17605	FGRRES_17605		0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	1503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_291505_291843	Gene_FGRRES_00071	FGRRES_00071		0	8	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	6	2	0	0	0	6	0	69	12	0	52	0	0	0	0	0	0	2	0	6	0	0	0	2	0	500
Exon_1_2926446_2927138	Gene_FGRRES_11853	FGRRES_11853		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_2927821_2928555	Gene_FGRRES_11854	FGRRES_11854		0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_2931989_2933024	Gene_FGRRES_00890	FGRRES_00890		0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	500	1	0	1036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_293708_293763	Gene_FGRRES_00072	FGRRES_00072		0	1	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	500	1	0	704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_2937223_2937383	Gene_FGRRES_00891	FGRRES_00891		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_2944563_2944762	Gene_FGRRES_00893	FGRRES_00893		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_2946066_2946135	Gene_FGRRES_00894_M	FGRRES_00894_M		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_295229_295331	Gene_FGRRES_00073	FGRRES_00073		0	0	0	13	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	2	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	500
Exon_1_2953250_2953628	Gene_FGRRES_00898	FGRRES_00898		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_2962229_2962438	Gene_FGRRES_00901	FGRRES_00901		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_2963291_2966654	Gene_FGRRES_11856	FGRRES_11856		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	495	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_2967365_2968147	Gene_FGRRES_00902	FGRRES_00902		0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_2969304_2970641	Gene_FGRRES_00903	FGRRES_00903		0	0	1	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500	1	0	1338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_297020_298348	Gene_FGRRES_00074	FGRRES_00074		0	2	1	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	12	0	0	0	3	0	1329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	500
Exon_1_2971001_2971253	Gene_FGRRES_00904	FGRRES_00904		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_2971967_2972269	Gene_FGRRES_00905	FGRRES_00905		0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_2973931_2974107	Gene_FGRRES_00906	FGRRES_00906		0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_2977712_2977856	Gene_FGRRES_00907	FGRRES_00907		0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	1	0	551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_2978744_2979022	Gene_FGRRES_00908	FGRRES_00908		0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_2981079_2981416	Gene_FGRRES_15796	FGRRES_15796		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_2987341_2987521	Gene_FGRRES_00910	FGRRES_00910		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	2390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_299001_300683	Gene_FGRRES_00075	FGRRES_00075		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_2991661_2992423	Gene_FGRRES_00911	FGRRES_00911		0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	2	0	356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_2993873_2995303	Gene_FGRRES_00912	FGRRES_00912		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_2998283_2998501	Gene_FGRRES_00914	FGRRES_00914		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_3010134_3010412	Gene_FGRRES_00917	FGRRES_00917		0	0	1	2	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500	1	0	279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_3012638_3013405	Gene_FGRRES_15797	FGRRES_15797		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_3014932_3015036	Gene_FGRRES_11857	FGRRES_11857		1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_3018319_3018390	Gene_FGRRES_15099	FGRRES_15099		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_3026062_3026081	Gene_FGRRES_00920	FGRRES_00920		0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	3	0	812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_3028732_3028774	Gene_FGRRES_00921	FGRRES_00921		0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_3032603_3032901	Gene_FGRRES_11859_M	FGRRES_11859_M		0	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	116	4	0	590	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_3035571_3035806	Gene_FGRRES_11860	FGRRES_11860		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_3037464_3037529	Gene_FGRRES_15798	FGRRES_15798		0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_1_3040973_3041045	Gene_FGRRES_00923	FGRRES_00923		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_3046277_3047857	Gene_FGRRES_15799	FGRRES_15799		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_3048955_3049505	Gene_FGRRES_00924	FGRRES_00924		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_3052752_3053078	Gene_FGRRES_00925	FGRRES_00925		0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	500	1	0	1376	1	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_3055735_3056303	Gene_FGRRES_00926	FGRRES_00926		0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	1	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_305808_305966	Gene_FGRRES_00078	FGRRES_00078		0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	141	3	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_3061200_3062702	Gene_FGRRES_15800	FGRRES_15800		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_3064915_3064994	Gene_FGRRES_15102	FGRRES_15102		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_3066560_3066669	Gene_FGRRES_00930	FGRRES_00930		0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_1_307314_308555	Gene_FGRRES_00079	FGRRES_00079		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_1_3085467_3085862	Gene_FGRRES_00936	FGRRES_00936		0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_3088971_3089182	Gene_FGRRES_15803	FGRRES_15803		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_3092151_3093319	Gene_FGRRES_00939	FGRRES_00939		0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_309468_310499	Gene_FGRRES_00080	FGRRES_00080		0	6	4	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	20	0	0	0	10	0	1032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	500
Exon_1_3095882_3096307	Gene_FGRRES_00940	FGRRES_00940		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_311251_311426	Gene_FGRRES_15684	FGRRES_15684		0	17	5	23	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	16	5	13	0	500	21	0	119	5	0	129	0	0	0	0	0	0	1	0	6	0	0	0	5	0	500
Exon_1_3120046_3120113	Gene_FGRRES_15804	FGRRES_15804		0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_3121003_3122649	Gene_FGRRES_00945	FGRRES_00945		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_3128242_3129732	Gene_FGRRES_00947	FGRRES_00947		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_314465_316069	Gene_FGRRES_00082	FGRRES_00082		0	4	8	9	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	6	3	0	500	12	0	1605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	500
Exon_1_3159448_3159973	Gene_FGRRES_00957	FGRRES_00957		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_316633_316839	Gene_FGRRES_00083	FGRRES_00083		0	6	7	15	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	2	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	8	5	0	500	13	0	46	2	0	60	0	0	0	0	0	0	0	0	0	0	0	0	8	0	500
Exon_1_3171397_3172420	Gene_FGRRES_00960	FGRRES_00960		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_3176467_3176730	Gene_FGRRES_15014	FGRRES_15014		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_3178052_3178587	Gene_FGRRES_15807	FGRRES_15807		0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_318675_320093	Gene_FGRRES_00084_M	FGRRES_00084_M		0	3	6	9	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	6	0	500	9	0	1419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_1_320616_320845	Gene_FGRRES_00085	FGRRES_00085		0	3	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	5	0	218	3	0	59	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_1_3206292_3206513	Gene_FGRRES_11867	FGRRES_11867		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
