# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_frameshift_variant+splice_region_variant	variants_effect_frameshift_variant+start_lost	variants_effect_frameshift_variant+stop_gained	variants_effect_frameshift_variant+stop_lost+splice_region_variant	variants_effect_inframe_deletion	variants_effect_inframe_insertion	variants_effect_inframe_insertion+splice_region_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_missense_variant+splice_region_variant	variants_effect_splice_acceptor_variant+intron_variant	variants_effect_splice_donor_variant+intron_variant	variants_effect_splice_donor_variant+splice_region_variant+intron_variant	variants_effect_splice_region_variant+intron_variant	variants_effect_splice_region_variant+stop_retained_variant	variants_effect_splice_region_variant+synonymous_variant	variants_effect_start_lost	variants_effect_start_lost+disruptive_inframe_insertion	variants_effect_stop_gained	variants_effect_stop_gained+disruptive_inframe_insertion	variants_effect_stop_gained+inframe_insertion	variants_effect_stop_gained+splice_region_variant	variants_effect_stop_lost+splice_region_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant	bases_affected_DOWNSTREAM	total_score_DOWNSTREAM	length_DOWNSTREAM	bases_affected_EXON	total_score_EXON	length_EXON	bases_affected_INTRON	total_score_INTRON	length_INTRON	bases_affected_SPLICE_SITE_ACCEPTOR	total_score_SPLICE_SITE_ACCEPTOR	length_SPLICE_SITE_ACCEPTOR	bases_affected_SPLICE_SITE_DONOR	total_score_SPLICE_SITE_DONOR	length_SPLICE_SITE_DONOR	bases_affected_SPLICE_SITE_REGION	total_score_SPLICE_SITE_REGION	length_SPLICE_SITE_REGION	bases_affected_TRANSCRIPT	total_score_TRANSCRIPT	length_TRANSCRIPT	bases_affected_UPSTREAM	total_score_UPSTREAM	length_UPSTREAM
Exon_1_11629931_11630264	Gene_FGRRES_10677	FGRRES_10677		0	8	4	12	0	0	4	0	0	0	0	0	0	0	0	0	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	2	4	0	500	12	0	274	6	0	123	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_1_11634131_11636014	Gene_FGRRES_10678	FGRRES_10678		0	5	2	15	0	0	5	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	8	5	0	500	7	0	1884	2	0	495	0	0	0	0	0	0	0	0	0	0	0	0	8	0	500
Exon_1_11637135_11639069	Gene_FGRRES_17431	FGRRES_17431		0	10	16	19	0	0	10	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	9	10	0	500	26	0	1935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	500
Exon_1_11639382_11640422	Gene_FGRRES_10680	FGRRES_10680		0	0	2	10	0	0	9	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	0	500	2	0	1041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_11640973_11641126	Gene_FGRRES_17432	FGRRES_17432		0	3	2	9	0	0	8	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	8	0	500	5	0	866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_11643151_11644314	Gene_FGRRES_17433	FGRRES_17433		0	7	8	17	0	0	10	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	10	0	500	15	0	1164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	500
Exon_1_11644527_11644651	Gene_FGRRES_17434	FGRRES_17434		0	10	6	21	0	0	9	0	0	0	0	0	0	0	0	0	5	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	9	7	9	0	500	15	0	128	5	0	52	0	0	0	0	0	0	1	0	6	0	0	0	7	0	500
Exon_1_11647072_11649522	Gene_FGRRES_10683	FGRRES_10683		0	12	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	7	0	0	0	19	0	2451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	500
Exon_1_11649591_11651284	Gene_FGRRES_10684_M	FGRRES_10684_M		0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	1694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_11651915_11652057	Gene_FGRRES_10685	FGRRES_10685		0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	500	2	0	1417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_11654399_11657020	Gene_FGRRES_10686_M	FGRRES_10686_M		0	1	1	2	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	500	2	0	2622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_11657291_11658508	Gene_FGRRES_10687	FGRRES_10687		0	1	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	1218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_11659051_11659101	Gene_FGRRES_10688	FGRRES_10688		0	0	1	3	0	0	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500	1	0	834	1	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_11660431_11660445	Gene_FGRRES_10689_M	FGRRES_10689_M		0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_1_11662683_11662896	Gene_FGRRES_17436	FGRRES_17436		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_11664164_11664940	Gene_FGRRES_10690	FGRRES_10690		0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_1_11666277_11666799	Gene_FGRRES_17437	FGRRES_17437		0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	1	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_11668896_11669259	Gene_FGRRES_10692	FGRRES_10692		0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	364	1	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_11669851_11669902	Gene_FGRRES_10693	FGRRES_10693		0	1	1	2	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	500	2	0	1133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_11672277_11672708	Gene_FGRRES_10694_M	FGRRES_10694_M		4	1	8	3	0	0	0	4	0	0	0	0	0	2	0	0	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	13	0	402	3	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_11674586_11674621	Gene_FGRRES_10695	FGRRES_10695		0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	2	0	500
Exon_1_11677300_11677577	Gene_FGRRES_10696	FGRRES_10696		0	3	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0	500	2	0	670	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0
Exon_1_11680115_11680257	Gene_FGRRES_10697	FGRRES_10697		0	2	1	8	0	0	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	5	2	0	500	2	0	164	1	0	198	0	0	0	0	0	0	1	0	6	0	0	0	5	0	500
Exon_1_11681905_11681961	Gene_FGRRES_10698_M	FGRRES_10698_M		0	2	2	11	0	0	4	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	4	0	500	4	0	280	4	0	95	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_1_11684148_11684582	Gene_FGRRES_17438	FGRRES_17438		0	5	7	8	0	0	6	0	0	0	0	0	0	0	0	0	2	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	6	0	500	11	0	265	2	0	64	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0
Exon_1_11688097_11688254	Gene_FGRRES_17439	FGRRES_17439		0	3	4	3	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	7	0	383	2	0	63	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_11693541_11694038	Gene_FGRRES_17440	FGRRES_17440		0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_11694719_11696194	Gene_FGRRES_10702	FGRRES_10702		0	1	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	500	4	0	504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_11697649_11697794	Gene_FGRRES_17441	FGRRES_17441		0	2	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	500	3	0	458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_11700083_11700487	Gene_FGRRES_13813	FGRRES_13813		0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_11700770_11701356	Gene_FGRRES_17595	FGRRES_17595		0	1	1	3	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	500	2	0	174	1	0	131	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_11702130_11703470	Gene_FGRRES_17596	FGRRES_17596		0	0	2	3	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	500	2	0	1341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_1_11704991_11705128	Gene_FGRRES_10706	FGRRES_10706		1	2	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	4	0	440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_1_11710787_11711193	Gene_FGRRES_10707	FGRRES_10707		0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_11712088_11712543	Gene_FGRRES_13815	FGRRES_13815		0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	500	2	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_11715022_11715549	Gene_FGRRES_10708	FGRRES_10708		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_11717228_11717466	Gene_FGRRES_13816	FGRRES_13816		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_11717950_11718329	Gene_FGRRES_10709	FGRRES_10709		0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	500	0	0	0	1	0	135	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_1_11719810_11720308	Gene_FGRRES_10710	FGRRES_10710		0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	500	0	0	0	1	0	83	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_11721963_11722319	Gene_FGRRES_10711	FGRRES_10711		0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_11723108_11723404	Gene_FGRRES_10712	FGRRES_10712		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_11724388_11725776	Gene_FGRRES_10713	FGRRES_10713		0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	4	0	285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_1_11726770_11727024	Gene_FGRRES_13817	FGRRES_13817		0	1	0	8	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	3	0	500	0	0	0	2	0	41	0	0	0	0	0	0	1	0	6	0	0	0	3	0	500
Exon_1_11728645_11728713	Gene_FGRRES_13818	FGRRES_13818		0	0	1	6	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	500	1	0	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_1_11732092_11732415	Gene_FGRRES_13819	FGRRES_13819		0	1	0	7	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5	0	500	1	0	324	1	0	51	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_11734155_11734493	Gene_FGRRES_17443	FGRRES_17443		0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_1_11735162_11735497	Gene_FGRRES_10715	FGRRES_10715		0	1	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	500	1	0	278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_1_11737013_11737039	Gene_FGRRES_20106	FGRRES_20106		0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	500	0	0	0	1	0	95	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_1_11738933_11739355	Gene_FGRRES_13820	FGRRES_13820		0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	500	1	0	423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_11739678_11739723	Gene_FGRRES_17444	FGRRES_17444		0	1	1	5	0	0	3	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	0	500	2	0	159	1	0	48	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_11741883_11743260	Gene_FGRRES_13822_M	FGRRES_13822_M		0	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	5	0	1709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_1_1175580_1177276	Gene_FGRRES_00363	FGRRES_00363		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_1179005_1179054	Gene_FGRRES_00364	FGRRES_00364		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_1183178_1183194	Gene_FGRRES_11757	FGRRES_11757		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_1197399_1197572	Gene_FGRRES_00369	FGRRES_00369		0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_119999_120332	Gene_FGRRES_00021	FGRRES_00021		0	1	0	11	0	0	7	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	7	0	500	1	0	632	1	0	88	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_1_1209726_1210317	Gene_FGRRES_00374	FGRRES_00374		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_121560_121864	Gene_FGRRES_11651_2_M	FGRRES_11651_2_M		0	1	0	21	0	0	7	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	7	0	500	1	0	207	11	0	197	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_1_1218503_1219377	Gene_FGRRES_00378	FGRRES_00378		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_1232855_1232983	Gene_FGRRES_15734	FGRRES_15734		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_1239346_1239536	Gene_FGRRES_00384	FGRRES_00384		0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_124139_124930	Gene_FGRRES_00023	FGRRES_00023		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_1_1245905_1246341	Gene_FGRRES_15735	FGRRES_15735		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_1252110_1253723	Gene_FGRRES_00389	FGRRES_00389		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_125468_126607	Gene_FGRRES_00024	FGRRES_00024		0	1	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	500	1	0	1140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_1259554_1260666	Gene_FGRRES_00391	FGRRES_00391		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_126735_127508	Gene_FGRRES_00025	FGRRES_00025		0	7	3	6	0	0	2	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	3	2	0	500	10	0	576	1	0	349	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_1_1272189_1272643	Gene_FGRRES_15737	FGRRES_15737		0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_1277245_1277721	Gene_FGRRES_00398	FGRRES_00398		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_1279809_1280787	Gene_FGRRES_00399	FGRRES_00399		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_128881_129097	Gene_FGRRES_00026_M	FGRRES_00026_M		1	16	4	27	0	0	14	0	0	0	0	0	0	0	0	0	12	4	0	0	1	0	1	0	2	0	0	0	0	0	0	0	13	1	14	0	500	17	0	36	12	0	91	0	0	0	1	0	2	3	0	274	0	0	0	1	0	500
Exon_1_1289756_1289854	Gene_FGRRES_15739	FGRRES_15739		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_130562_132079	Gene_FGRRES_00027	FGRRES_00027		0	6	2	27	0	0	21	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	21	0	500	8	0	1518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	500
Exon_1_1312478_1312595	Gene_FGRRES_11763_M	FGRRES_11763_M		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_1_1314133_1314574	Gene_FGRRES_11764	FGRRES_11764		1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_1324644_1325672	Gene_FGRRES_00410	FGRRES_00410		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_132694_132766	Gene_FGRRES_00028	FGRRES_00028		0	0	0	6	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_1331302_1331360	Gene_FGRRES_00413	FGRRES_00413		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_1333712_1334219	Gene_FGRRES_00414	FGRRES_00414		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_1340262_1341092	Gene_FGRRES_00415	FGRRES_00415		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_1_1347422_1347624	Gene_FGRRES_00417	FGRRES_00417		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_135124_135417	Gene_FGRRES_15046	FGRRES_15046		0	2	1	7	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	4	0	500	3	0	294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_1_1355622_1356479	Gene_FGRRES_15740	FGRRES_15740		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_135748_135829	Gene_FGRRES_00029	FGRRES_00029		0	2	2	17	0	0	6	0	0	0	0	0	0	0	0	0	9	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	2	6	0	500	3	0	283	9	0	57	0	0	0	0	0	0	1	0	118	0	0	0	2	0	500
Exon_1_1358460_1358540	Gene_FGRRES_00421	FGRRES_00421		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
