Query	Hit	Description	E-value
FGRRES_04982	2502|PHI:2502|FgTep1p|I1RM09	|5518|Gibberella zeae (related: Fusarium graminearum)|Reduced virulence	0.0
FGRRES_04985	2841|PHI:2841|CnSEC14-2|F6K8L6|5207|Cryptococcus	neoformans|Unaffected pathogenicity	1e-21
FGRRES_04988	2570|PHI:2570|CYB2|Q6FM61|5478|Candida	glabrata|Reduced virulence	3e-82
FGRRES_05002	1579|PHI:1579|GzOB019|I1RM25|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_05003	2969|PHI:2969|argEF|Q4WCZ1|746128|Aspergillus	fumigatus|Reduced virulence	3e-178
FGRRES_05010_M	1260|PHI:1260|FGSG_13944|I1RUC7|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	3e-07
FGRRES_05011	1555|PHI:1555|GzMyb019|I1RDG6|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	8e-39
FGRRES_05012	1580|PHI:1580|GzOB020|I1RM35|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_05013	1552|PHI:1552|GzMyb016|I1S0N5|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	9e-75
FGRRES_05037	1260|PHI:1260|FGSG_13944|I1RUC7|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	3e-15
FGRRES_05038	2020|PHI:2020|Tup1|XP_759427|5270|Ustilago	maydis|Mixed outcome	5e-26
FGRRES_05039	441|PHI:441|BTP1|CAE55153|40559|Botrytis	cinerea|Reduced virulence	4e-30
FGRRES_05041	1371|PHI:1371|GzC2H034|I1RM60|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_05042	2968|PHI:2968|Hxs1|J9VQA5|5207|Cryptococcus	neoformans|Reduced virulence	2e-102
FGRRES_05047	2279|PHI:2279|Conserved	hypothetical protein|J9N0G7|5507|Fusarium oxysporum|Unaffected pathogenicity	0.0
FGRRES_05049	2735|PHI:2735|RsmA|D0KML5|55208|Pectobacterium	wasabiae|Increased virulence (hypervirulence)	5e-25
FGRRES_05060	2019|PHI:2019|MoPLC3|MGG_08315|148305|Magnaporthe	oryzae (related: Magnaporthe grisea)|Loss of pathogenicity	1e-42
FGRRES_05063	413|PHI:413|MPD1|AAT84078|13684|Stagonospora	nodorum|Unaffected pathogenicity	1e-15
FGRRES_05065	2545|PHI:2545|TIF35|Q4X1I3|746128|Aspergillus	fumigatus|Mixed outcome	2e-123
FGRRES_05076	2309|PHI:2309|BcatrB|Q9UW03|40559|Botrytis	cinerea|Reduced virulence	5e-39
FGRRES_05081	211|PHI:211|CaTUP1|AAB63195|5476|Candida	albicans|Reduced virulence	7e-08
FGRRES_05087	2529|PHI:2529|ERG10|Q4WCL5|746128|Aspergillus	fumigatus|Lethal	2e-113
FGRRES_05091	273|PHI:273|SPT3|AAD33888|5476|Candida	albicans|Loss of pathogenicity	6e-98
FGRRES_05095	2334|PHI:2334|BcNma|E2GL14|40559|Botrytis	cinerea|Reduced virulence	0.0
FGRRES_05098	1414|PHI:1414|GzC2H081|I1RZL0|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	5e-10
FGRRES_05105	1500|PHI:1500|GzHMG032|I1S2F2|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	4e-19
FGRRES_05108	1458|PHI:1458|GzAra006|Q4I7F9|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	2e-39
FGRRES_05114	612|PHI:612|orf408|AAL20306|216597|Salmonella	enterica|Reduced virulence	4e-28
FGRRES_05120	1958|PHI:1958|GzZC273|I1RMD1|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_05127	1161|PHI:1161|MgMfs1|A4ZGP3|54734|Mycosphaerella	graminicola (related: Zymoseptoria triticii)|Chemistry target	2e-43
FGRRES_05133	1414|PHI:1414|GzC2H081|I1RZL0|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	1e-15
FGRRES_05135	1274|PHI:1274|FGSG_02488|I1RME6|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_05141	339|PHI:339|CLPT1|CAC41973|290576|Colletotrichum	lindemuthianum|Reduced virulence	1e-37
FGRRES_05143	3459	| NTPDase1 | PHI:3459 | Q4QFI1 | 5664 | Leishmania major | mixed outcome	4e-45
FGRRES_05144	2644|PHI:2644|thioredoxin	1|P0AA28|90371|Salmonella enterica serovar Typhimurium|Reduced virulence	3e-07
FGRRES_05149	2097|PHI:2097|Neo1|MGG_04066|148305|Magnaporthe	oryzae (related: Magnaporthe grisea)|Loss of pathogenicity	0.0
FGRRES_05151	1484|PHI:1484|GzHMG016|I1RMG1|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_05156	506|PHI:506|URA3|AAA34824|4932|Saccharomyces	cerevisiae|Reduced virulence	7e-34
FGRRES_05157	1954|PHI:1954|GzZC269|I1RMG7|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_05159	2920|PHI:2920|FET3-1|E3QRA4|31870|Colletotrichum	graminicola|Reduced virulence	0.0
FGRRES_05160	485|PHI:485|FTR1|AAF69680|5476|Candida	albicans|Loss of pathogenicity	6e-113
FGRRES_05162	2491|PHI:2491|FgPTC1|I1RJS9|5518|Gibberella	zeae (related: Fusarium graminearum)|Reduced virulence	4e-17
FGRRES_05164	2570|PHI:2570|CYB2|Q6FM61|5478|Candida	glabrata|Reduced virulence	3e-08
FGRRES_05165	2544|PHI:2544|PAB1|Q4WK03|746128|Aspergillus	fumigatus|Mixed outcome	7e-17
FGRRES_05170	810|PHI:810|MGG_02436|EDJ98604|318829|Magnaporthe	oryzae|Reduced virulence	1e-21
FGRRES_05171	1325|PHI:1325|GzbZIP007|I1RMI1|5518|Gibberella	zeae (related: Fusarium graminearum)|Reduced virulence	0.0
FGRRES_05173	3071	| PsTatD4 | PHI:3071 | G4Z2B4 | 67593 | Phytophthora sojae | reduced virulence	4e-15
FGRRES_05177	27|PHI:27|CAP20|AAA77678|5457|Colletotrichum	gloeosporioides|Loss of pathogenicity	2e-62
FGRRES_05187_M	2625|PHI:2625|purA|P65882|90371|Salmonella	enterica serovar Typhimurium|Reduced virulence	9e-104
FGRRES_05195	178|PHI:178|pabaA|AAD31929|5085|Aspergillus	fumigatus|Reduced virulence	1e-141
FGRRES_05198	3343	| nasA | PHI:3343 | B5SDM5 | 305 | Ralstonia solanacearum | reduced virulence	2e-06
FGRRES_05203	882|PHI:882|MGG_04985|EDJ95433|318829|Magnaporthe	oryzae|Reduced virulence	4e-32
FGRRES_05205	2491|PHI:2491|FgPTC1|I1RJS9|5518|Gibberella	zeae (related: Fusarium graminearum)|Reduced virulence	1e-09
FGRRES_05216	2218|PHI:2218|drf1|XP_757288|5270|Ustilago	maydis|Reduced virulence	5e-16
FGRRES_05233	1485|PHI:1485|GzHMG017|I1RMP0|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_05238	1555|PHI:1555|GzMyb019|I1RDG6|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	9e-40
FGRRES_05259	3207	| Yvc1 | PHI:3207 | A1CLC0 | 746128 | Aspergillus fumigatus | reduced virulence	4e-14
FGRRES_05264	1516|PHI:1516|GzHOMEL012|I1RMR8|5518|Gibberella	zeae (related: Fusarium graminearum)|Lethal	0.0
FGRRES_05267	888|PHI:888|MGG_01707|EDK04578|318829|Magnaporthe	oryzae|Reduced virulence	2e-127
FGRRES_05272	2227|PHI:2227|pao|D4III8|5270|Ustilago	maydis|Mixed outcome	1e-09
FGRRES_05274	262|PHI:262|MAD2|EAK94586|5476|Candida	albicans|Reduced virulence	1e-14
FGRRES_05279	1940|PHI:1940|GzZC255|I1RMT2|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_05280	1664|PHI:1664|GzCCHC004|I1RMT3|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_05281	2382|PHI:2382|Upa2|Q6QIY0|5270|Ustilago	maydis|Unaffected pathogenicity	4e-120
FGRRES_05283	1294|PHI:1294|GzAPSES002|I1RMT5|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_05292	2898|PHI:2896|BEC1005|CCU82697|62688|Blumeria	graminis f. sp. hordei|Effector (plant avirulence determinant)	2e-35
FGRRES_05298	1618|PHI:1618|GzFET5|Q4IQT8|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	3e-39
FGRRES_05303	286|PHI:286|CLC-A|AAO73005|5207|Cryptococcus	neoformans|Reduced virulence	0.0
FGRRES_05304	1464|PHI:1464|GzCCAAT004|I1RMV4|5518|Gibberella	zeae (related: Fusarium graminearum)|Reduced virulence	3e-135
FGRRES_05306	1222|PHI:1222|FGSG_00132|I1RMV6|5518|Gibberella	zeae (related: Fusarium graminearum)|Lethal	0.0
FGRRES_05309	1712|PHI:1712|GzZC027|I1RMV9|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_05315	2244|PHI:2244|37865|gi|46099354|5270|Ustilago	maydis|Unaffected pathogenicity	5e-88
FGRRES_05316	2532|PHI:2532|HEM15|Q4WUA3|746128|Aspergillus	fumigatus|Lethal	0.0
FGRRES_05318	26|PHI:26|CaMDR1|CAA37820|5476|Candida	albicans|Reduced virulence	6e-115
FGRRES_05321	96|PHI:96|FAS2|AAA34345|5476|Candida	albicans|Loss of pathogenicity	0.0
FGRRES_05322	97|PHI:97|TOXC|AAC62818|5017|Cochliobolus	carbonum|Reduced virulence	0.0
FGRRES_05328	2570|PHI:2570|CYB2|Q6FM61|5478|Candida	glabrata|Reduced virulence	0.0
FGRRES_05330	220|PHI:220|MAN1|AAG10203|5207|Cryptococcus	neoformans|Reduced virulence	4e-59
FGRRES_05334	438|PHI:438|BcBOT1	(related: CND5)|AAQ16576|40559|Botrytis cinerea|Reduced virulence	7e-06
FGRRES_05335	469|PHI:469|TOXG|AAD47837|5017|Cochliobolus	carbonum|Reduced virulence	6e-56
FGRRES_05336	2549|PHI:2549|MAK5|Q4WMS3|746128|Aspergillus	fumigatus|Mixed outcome	0.0
FGRRES_05344	2020|PHI:2020|Tup1|XP_759427|5270|Ustilago	maydis|Mixed outcome	5e-16
FGRRES_05345	104|PHI:104|CaMNT1|CAA67930|5476|Candida	albicans|Reduced virulence	3e-38
FGRRES_05346	2954|PHI:2954|TgNST1|B6KLD2|5811|Toxoplasma	gondii|Reduced virulence	9e-57
FGRRES_05352	2968|PHI:2968|Hxs1|J9VQA5|5207|Cryptococcus	neoformans|Reduced virulence	6e-24
FGRRES_05359	1372|PHI:1372|GzC2H035|I1RN03|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_05364	2594|PHI:2594|SET3|Q59ZX1|746128|Aspergillus	fumigatus|Mixed outcome	1e-06
FGRRES_05368	1555|PHI:1555|GzMyb019|I1RDG6|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	3e-32
FGRRES_05370	1937|PHI:1937|GzZC252|I1RN12|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_05371	1010|PHI:1010|SID1|XM_385547|5518|Fusarium	graminearum|Reduced virulence	0.0
FGRRES_05372	3607	| sidN | PHI:3607 | K7NCV2 | 35717 | Epichloe festucae | increased virulence	0.0
FGRRES_05373	1456|PHI:1456|GzAra004|I1RN15|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_05374	922|PHI:922|um03615||5270|Ustilago	maydis|Unaffected pathogenicity	8e-49
FGRRES_05382	2256|PHI:2256|Xdh1|Q0UA24|13684|Phaeosphaeria	nodorum (related: Stagonospora nodorum)|Unaffected pathogenicity	1e-25
FGRRES_05385	4211	| FRE3 | PHI:4211 | J9VNH2 | 5207 | Cryptococcus neoformans | effector (plant avirulence determinant)	7e-27
FGRRES_05388	1638|PHI:1638|GzWing010|I1RN27|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_05393	1223|PHI:1223|FGSG_12887|I1RN31|5518|Gibberella	zeae (related: Fusarium graminearum)|Lethal	0.0
FGRRES_05398	319|PHI:319|SQL2|AAO19638|5270|Ustilago	maydis|Reduced virulence	8e-65
FGRRES_05399	1374|PHI:1374|GzC2H037|I1RN37|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_05406	1268|PHI:1268|FGSG_07816|I1RN43|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_05413	211|PHI:211|CaTUP1|AAB63195|5476|Candida	albicans|Reduced virulence	9e-08
FGRRES_05414	2038|PHI:2038|Mir1|MGG_02370|148305|Magnaporthe	oryzae (related: Magnaporthe grisea)|Unaffected pathogenicity	4e-07
FGRRES_05417	2544|PHI:2544|PAB1|Q4WK03|746128|Aspergillus	fumigatus|Mixed outcome	2e-25
FGRRES_05418	1214|PHI:1214|FGSG_07816|I1RN54|5518|Gibberella	zeae (related: Fusarium graminearum)|Reduced virulence	0.0
FGRRES_05421	893|PHI:893|MGG_02986|EDK01543|318829|Magnaporthe	oryzae|Reduced virulence	6e-28
FGRRES_05423	1681|PHI:1681|GzNF001|I1REN7|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	3e-28
FGRRES_05447	2052|PHI:2052|Cdc42|Q9P8I4|148305|Magnaporthe	oryzae (related: Magnaporthe grisea)|Reduced virulence	5e-139
FGRRES_05453_M	2060|PHI:2060|MgLig4|B6ZH51|148305|Magnaporthe	oryzae (related: Magnaporthe grisea)|Unaffected pathogenicity	7e-29
FGRRES_05454	3101	| BCKDH | PHI:3101 | Q8IEJ6 | 5833 | Plasmodium falciparum | reduced virulence	3e-27
FGRRES_05455	2020|PHI:2020|Tup1|XP_759427|5270|Ustilago	maydis|Mixed outcome	7e-23
FGRRES_05465	2600|PHI:2600|GAT1|Q4WZG4|746128|Aspergillus	fumigatus|Mixed outcome	0.0
FGRRES_05467	274|PHI:274|USX1|AAM22494|5207|Cryptococcus	neoformans|Loss of pathogenicity	1e-20
FGRRES_05468	2315|PHI:2315|ChLae1|G4XKY9|5016|Cochliobolus	heterostrophus|Mixed outcome	1e-27
FGRRES_05471	17|PHI:17|ACP|CAA43678|5482|Candida	tropicalis|Reduced virulence	3e-60
FGRRES_05475	1507|PHI:1507|GzHOME002|I1RNA7|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_05479	1967|PHI:1967|GzZC282|I1RB16|5518|Gibberella	zeae (related: Fusarium graminearum)|Reduced virulence	2e-07
FGRRES_05483	3126	| argD | PHI:3126 | D4I307 | 552 | Erwinia amylovora | mixed outcome	1e-24
FGRRES_05498	1465|PHI:1465|GzCCAAT005|I1RNC6|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_05501_M	339|PHI:339|CLPT1|CAC41973|290576|Colletotrichum	lindemuthianum|Reduced virulence	3e-32
FGRRES_05503	1900|PHI:1900|GzZC215|I1RND0|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_05510	203|PHI:203|BCG1|CAC19871|40559|Botrytis	cinerea|Reduced virulence	4e-08
FGRRES_05512	1546|PHI:1546|GzMyb010|Q4IB96|5518|Gibberella	zeae (related: Fusarium graminearum)|Lethal	0.0
FGRRES_05514	243|PHI:243|CHIP6|AAD00894|5457|Colletotrichum	gloeosporioides|Reduced virulence	0.0
FGRRES_05516	505|PHI:505|MIP1|AAA17543|4932|Saccharomyces	cerevisiae|Reduced virulence	0.0
FGRRES_05527	2042|PHI:2042|ABC3|Q3Y5V5|148305|Magnaporthe	oryzae (related: Magnaporthe grisea)|Loss of pathogenicity	5e-47
FGRRES_05530	226|PHI:226|PEX6|AAK16738|5462|Colletotrichum	lagenarium|Loss of pathogenicity	3e-72
FGRRES_05535	251|PHI:251|FGA1|BAB69488|5507|Fusarium	oxysporum|Reduced virulence	0.0
FGRRES_05541	178|PHI:178|pabaA|AAD31929|5085|Aspergillus	fumigatus|Reduced virulence	4e-18
FGRRES_05544	3062	| MoRga2 | PHI:3062 | G4N7K5 | 318829 | Magnaporthe oryzae | mixed outcome	0.0
FGRRES_05546	3126	| argD | PHI:3126 | D4I307 | 552 | Erwinia amylovora | mixed outcome	1e-69
FGRRES_05547	1176|PHI:1176|(Sc	Atg1)|I1RNG8|5518|Gibberella zeae (related: Fusarium graminearum)|Reduced virulence	0.0
FGRRES_05551	2322|PHI:2322|SidH|Q4WF54|746128|Aspergillus	fumigatus|Reduced virulence	6e-06
FGRRES_05554	3126	| argD | PHI:3126 | D4I307 | 552 | Erwinia amylovora | mixed outcome	1e-27
FGRRES_05555_M	286|PHI:286|CLC-A|AAO73005|5207|Cryptococcus	neoformans|Reduced virulence	9e-99
FGRRES_05567	1309|PHI:1309|GzbHLH010|I1RNI6|5518|Gibberella	zeae (related: Fusarium graminearum)|Lethal	0.0
FGRRES_05571	267|PHI:267|MLT1|AAD51594|5476|Candida	albicans|Reduced virulence	0.0
FGRRES_05586	1259|PHI:1259|FGSG_03499|I1RNK3|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_05589	2309|PHI:2309|BcatrB|Q9UW03|40559|Botrytis	cinerea|Reduced virulence	2e-58
FGRRES_05591	259|PHI:259|GPI7|AAL83897|5476|Candida	albicans|Reduced virulence	1e-41
FGRRES_05592	1460|PHI:1460|GzAra008|I1S2F6|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	3e-14
FGRRES_05593	2643|PHI:2643|CFAS|A4HTK3|5671|Leishmania	infantum|Reduced virulence	6e-29
FGRRES_05597	2028|PHI:2028|TGL1-2|G4NBI7|148305|Magnaporthe	oryzae (related: Magnaporthe grisea)|Unaffected pathogenicity	0.0
FGRRES_05604_M	1486|PHI:1486|GzHMG018|I1RNM1|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_05610	822|PHI:822|Ip|AAB97419|54734|Mycosphaerella	graminicola|Chemistry target	4e-153
FGRRES_05623_M	469|PHI:469|TOXG|AAD47837|5017|Cochliobolus	carbonum|Reduced virulence	4e-96
FGRRES_05625	339|PHI:339|CLPT1|CAC41973|290576|Colletotrichum	lindemuthianum|Reduced virulence	7e-13
FGRRES_05633	2284|PHI:2284|Msb2|J9N257|5507|Fusarium	oxysporum|Reduced virulence	0.0
FGRRES_05636	1174|PHI:1174|HDF3|I1RNQ2|5518|Gibberella	zeae (related: Fusarium graminearum)|Reduced virulence	0.0
FGRRES_05642_M	789|PHI:789|MGG_04116|EDJ99418|318829|Magnaporthe	oryzae|Reduced virulence	5e-129
FGRRES_05646	1896|PHI:1896|GzZC211|I1RNR1|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_05658	355|PHI:355|GzmetE||5518|Fusarium	graminearum|Reduced virulence	0.0
FGRRES_05659	3457	| PHO84 | PHI:3457 | J9VMW8 | 5207 | Cryptococcus neoformans | mixed outcome	3e-152
FGRRES_05670	784|PHI:784|MGG_00056|EDK03390|318829|Magnaporthe	oryzae|Reduced virulence	1e-08
FGRRES_05682	1895|PHI:1895|GzZC210|I1RNU2|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_05685	2315|PHI:2315|ChLae1|G4XKY9|5016|Cochliobolus	heterostrophus|Mixed outcome	7e-53
FGRRES_05686	2547|PHI:2547|ESF1|Q4WHH1|746128|Aspergillus	fumigatus|Mixed outcome	3e-156
FGRRES_05687	1458|PHI:1458|GzAra006|Q4I7F9|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	3e-46
FGRRES_05689	1133|PHI:1133|Lmepi|B9DR51|5022|Leptosphaeria	maculans|Loss of pathogenicity	0.0
FGRRES_05690	2895|PHI:2895|F-avi4330|B9JV05|373|Agrobacterium	vitis|Loss of pathogenicity	4e-22
FGRRES_05696	157|PHI:157|TOXF|AAD45321|5017|Cochliobolus	carbonum|Loss of pathogenicity	3e-108
FGRRES_05698	2020|PHI:2020|Tup1|XP_759427|5270|Ustilago	maydis|Mixed outcome	8e-27
FGRRES_05705	26|PHI:26|CaMDR1|CAA37820|5476|Candida	albicans|Reduced virulence	7e-62
FGRRES_05707	2968|PHI:2968|Hxs1|J9VQA5|5207|Cryptococcus	neoformans|Reduced virulence	3e-49
FGRRES_05716_M	1894|PHI:1894|GzZC209|I1RNX2|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_05720	538|PHI:538|FRT1|AAU87358|40559|Botrytis	cinerea|Unaffected pathogenicity	8e-21
FGRRES_05721	817|PHI:817|MGG_12252|EDK03444|318829|Magnaporthe	oryzae|Reduced virulence	5e-07
FGRRES_05725	1893|PHI:1893|GzZC208|I1RNY0|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_05731	1662|PHI:1662|GzCCHC002|I1REJ1|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	4e-43
FGRRES_05733	504|PHI:504|LEU2|CAA42366|4932|Saccharomyces	cerevisiae|Reduced virulence	7e-24
FGRRES_05734	1181|PHI:1181|(Sc	Kic1)|I1RNY7|5518|Gibberella zeae (related: Fusarium graminearum)|Reduced virulence	0.0
FGRRES_05737_M	2544|PHI:2544|PAB1|Q4WK03|746128|Aspergillus	fumigatus|Mixed outcome	6e-12
FGRRES_05738	3071	| PsTatD4 | PHI:3071 | G4Z2B4 | 67593 | Phytophthora sojae | reduced virulence	3e-14
FGRRES_05751	1552|PHI:1552|GzMyb016|I1S0N5|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	7e-71
FGRRES_05761	508|PHI:508|AFT1|BAB69076|5599|Alternaria	alternata|Loss of pathogenicity	3e-138
FGRRES_05762	2247|PHI:2247|Sch1|EAT82552|13684|Phaeosphaeria	nodorum (related: Stagonospora nodorum)|Unaffected pathogenicity	2e-07
FGRRES_05775	1225|PHI:1225|FGSG_12132|I1RP25|5518|Gibberella	zeae (related: Fusarium graminearum)|Lethal	0.0
FGRRES_05789	1913|PHI:1913|GzZC228|I1RP37|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_05791	226|PHI:226|PEX6|AAK16738|5462|Colletotrichum	lagenarium|Loss of pathogenicity	2e-16
FGRRES_05793	404|PHI:404|PTH11|AAD30436|318829|Magnaporthe	oryzae|Reduced virulence	9e-12
FGRRES_05797	903|PHI:903|um01888||5270|Ustilago	maydis|Unaffected pathogenicity	1e-164
FGRRES_05802	1662|PHI:1662|GzCCHC002|I1REJ1|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	1e-31
FGRRES_05805	143|PHI:143|CHT|AAA33353|5563|Gloeocercospora	sorghi|Unaffected pathogenicity	0.0
FGRRES_05806	438|PHI:438|BcBOT1	(related: CND5)|AAQ16576|40559|Botrytis cinerea|Reduced virulence	1e-39
FGRRES_05821	404|PHI:404|PTH11|AAD30436|318829|Magnaporthe	oryzae|Reduced virulence	2e-36
FGRRES_05827	1708|PHI:1708|GzZC023|I1RP73|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_05834_M	482|PHI:482|LAEA|AAR01218|5085|Aspergillus	fumigatus|Reduced virulence	2e-26
FGRRES_05839	2968|PHI:2968|Hxs1|J9VQA5|5207|Cryptococcus	neoformans|Reduced virulence	6e-45
FGRRES_05844	334|PHI:334|CGB1|AAO25585|5016|Cochliobolus	heterostrophus|Loss of pathogenicity	5e-20
FGRRES_05845	1226|PHI:1226|FGSG_11614|I1RP88|5518|Gibberella	zeae (related: Fusarium graminearum)|Lethal	0.0
FGRRES_05848	513|PHI:513|ARN1	(related: SIT1)|EAK97011|5476|Candida albicans|Reduced virulence	9e-151
FGRRES_05851	2978|PHI:2978|MoCel12A|G4N5V2|148305|Magnaporthe	oryzae|Unaffected pathogenicity	1e-37
FGRRES_05857	1375|PHI:1375|GzC2H038|I1RPA0|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_05858	423|PHI:423|VAD1|AAV41010|5207|Cryptococcus	neoformans|Reduced virulence	4e-89
FGRRES_05872	2322|PHI:2322|SidH|Q4WF54|746128|Aspergillus	fumigatus|Reduced virulence	2e-93
FGRRES_05889	2033|PHI:2033|MgPex6|G4NBI6|148305|Magnaporthe	oryzae (related: Magnaporthe grisea)|Loss of pathogenicity	2e-08
FGRRES_05894	2916|PHI:2916|Ppr2|W7M5P0|117187|Fusarium	verticillioides|Unaffected pathogenicity	0.0
FGRRES_05896	1674|PHI:1674|GzDHHC002|Q4IA62|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_05898	1026|PHI:1026|bcplc1|AAB39564|40559|Botrytis	cinerea|Reduced virulence	0.0
FGRRES_05903	177|PHI:177|ODC|CAB56523|13684|Stagonospora	nodorum|Reduced virulence	0.0
FGRRES_05905_M	890|PHI:890|MGG_07015|EDJ98043|318829|Magnaporthe	oryzae|Reduced virulence	4e-180
FGRRES_05906	432|PHI:432|FGL1|AAQ23181|5518|Fusarium	graminearum|Reduced virulence	0.0
FGRRES_05912	2542|PHI:2542|ERG12|Q4WP25|746128|Aspergillus	fumigatus|Mixed outcome	0.0
FGRRES_05917_M	807|PHI:807|MGG_06951|EDJ98115|318829|Magnaporthe	oryzae|Reduced virulence	2e-16
FGRRES_05925	1878|PHI:1878|GzZC193|I1RPF6|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_05926	1704|PHI:1704|GzZC019|I1RPF7|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_05930	1326|PHI:1326|GzbZIP008|I1RPG1|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_05935	2927|PHI:2927|lip5|J9N2Z8|59765|Fusarium	oxysporum f. sp. Lycopersici|Unaffected pathogenicity	9e-51
FGRRES_05946	223|PHI:223|PEP1|AAK11166|140110|Nectria	haematococca (related: Fusarium solani)|Reduced virulence	6e-90
FGRRES_05949	1640|PHI:1640|GzWing012|I1RPI0|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_05953	792|PHI:792|MGG_09250|EDJ97946|318829|Magnaporthe	oryzae|Reduced virulence	2e-96
FGRRES_05955	4493	| CGT | PHI:4493 | G4MS28 | 318829 | Magnaporthe oryzae (related: Magnaporthe grisea) | effector (plant avirulence determinant)	9e-151
FGRRES_05958	1877|PHI:1877|GzZC192|I1RPI7|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_05973	1071|PHI:1071|Gas1|CAF05793|5270|Ustilago	maydis|Loss of pathogenicity	0.0
